ID,DATOP,FLTID,DEPSTN,ARRSTN,STD,STA,STATUS,AC,target
train_id_2306,8/8/2016,TU 0998 ,TUN,NCE,8/8/2016 14:15,2016-08-08 15.45.00,ATA,TU 320IMV,Severe
train_id_2307,8/8/2016,AT 0683 ,BRU,TNG,8/8/2016 10:10,2016-08-08 13.05.00,ATA,TU 32AIMP,Common
train_id_2308,8/8/2016,TU 9031 ,DJE,TUN,8/8/2016 14:00,2016-08-08 14.50.00,ATA,TU 736IOR,ONTIME
train_id_2309,8/8/2016,AT 0621 ,AMS,AHU,8/8/2016 11:00,2016-08-08 14.10.00,ATA,TU 32AIMM,Common
train_id_2310,8/8/2016,TU 0250 ,MIR,NCE,8/8/2016 12:00,2016-08-08 13.35.00,ATA,TU 31AIMJ,Common
train_id_2311,8/8/2016,TU 0363 ,BLQ,TUN,8/8/2016 11:40,2016-08-08 13.15.00,ATA,TU 320IMS,Medium
train_id_2312,8/9/2016,TU 0996 ,TUN,NCE,8/9/2016 7:50,2016-08-09 09.20.00,ATA,TU 736IOR,Common
train_id_2313,8/18/2016,AT 0624 ,OUD,ORY,8/18/2016 8:20,2016-08-18 11.00.00,ATA,TU 32AIML,Common
train_id_2314,8/20/2016,TU 0614 ,BKO,TUN,8/20/2016 1:55,2016-08-20 06.35.00,ATA,TU 320IMR,Severe
train_id_2315,8/22/2016,TU 5002 ,MED,TUN,8/22/2016 6:20,2016-08-22 10.40.00,ATA,TU 332IFM,ONTIME
train_id_2316,8/22/2016,TU 5005 ,MIR,MED,8/22/2016 5:50,2016-08-22 09.50.00,ATA,TU 332IFN,ONTIME
train_id_2317,8/22/2016,TU 0542 ,TUN,MUC,8/22/2016 6:55,2016-08-22 09.10.00,ATA,TU 736ION,Common
train_id_2318,8/22/2016,TU 0338 ,TUN,ALG,8/22/2016 7:30,2016-08-22 08.50.00,ATA,TU 320IMW,ONTIME
train_id_2319,8/22/2016,TU 0463 ,LYS,MIR,8/22/2016 7:50,2016-08-22 09.55.00,ATA,TU 736IOM,ONTIME
train_id_2320,8/22/2016,TU 0363 ,BLQ,TUN,8/22/2016 11:20,2016-08-22 12.55.00,ATA,TU 320IMR,Common
train_id_2321,8/22/2016,AT 0625 ,ORY,OUD,8/22/2016 11:55,2016-08-22 14.30.00,ATA,TU 32AIMN,ONTIME
train_id_2322,8/22/2016,TU 0720 ,TUN,ORY,8/22/2016 12:25,2016-08-22 14.45.00,ATA,TU 320IMW,Common
train_id_2323,8/22/2016,TU 3011 ,CDG,DJE,8/22/2016 16:10,2016-08-22 19.00.00,ATA,TU 320IMU,Severe
train_id_2324,8/22/2016,TU 0375 ,ALG,TUN,8/22/2016 16:05,2016-08-22 17.15.00,ATA,TU 32AIMD,Medium
train_id_2325,8/22/2016,TU 0695 ,MRS,DJE,8/22/2016 16:05,2016-08-22 18.05.00,ATA,TU 736IOL,ONTIME
train_id_2326,8/22/2016,TU 0724 ,TUN,ORY,8/22/2016 18:20,2016-08-22 20.40.00,ATA,TU 32AIMD,Medium
train_id_2327,8/22/2016,TU 3008 ,TUN,CDG,8/22/2016 17:45,2016-08-22 20.05.00,ATA,TU 320IMT,Common
train_id_2328,8/22/2016,TU 0319 ,LIS,TUN,8/22/2016 18:20,2016-08-22 21.00.00,ATA,TU 736ION,ONTIME
train_id_2329,8/22/2016,TU 0814 ,CAI,TUN,8/22/2016 18:35,2016-08-22 21.50.00,ATA,TU 31BIMO,ONTIME
train_id_2330,8/22/2016,TU 0929 ,MRS,TUN,8/22/2016 18:40,2016-08-22 20.15.00,ATA,TU 32AIML,Common
train_id_2331,8/22/2016,TU 3447 ,LYS,DJE,8/22/2016 19:55,2016-08-22 22.10.00,ATA,TU 31AIMK,ONTIME
train_id_2332,8/23/2016,TU 9055 ,TUN,DJE,8/23/2016 3:05,2016-08-23 03.50.00,ATA,TU 736IOK,ONTIME
train_id_2333,8/23/2016,TU 0602 ,DJE,TUN,8/23/2016 4:30,2016-08-23 05.20.00,ATA,TU 736IOK,Common
train_id_2334,8/23/2016,TU 3418 ,DJE,CDG,8/23/2016 4:50,2016-08-23 07.30.00,ATA,TU 32AIMI,Common
train_id_2335,8/23/2016,TU 5012 ,MED,TOE,8/23/2016 6:00,2016-08-23 10.30.00,ATA,TU 332IFM,ONTIME
train_id_2336,8/23/2016,TU 0634 ,DJE,ORY,8/23/2016 6:05,2016-08-23 08.50.00,ATA,TU 736IOP,ONTIME
train_id_2337,8/23/2016,TU 0250 ,MIR,NCE,8/23/2016 6:00,2016-08-23 07.40.00,ATA,TU 736IOM,ONTIME
train_id_2338,8/23/2016,TU 0880 ,TUN,AMS,8/23/2016 5:55,2016-08-23 08.45.00,ATA,TU 736ION,Common
train_id_2339,8/23/2016,TU 3253 ,CDG,TUN,8/23/2016 6:00,2016-08-23 08.30.00,ATA,5K 343TQY,ONTIME
train_id_2340,8/23/2016,TU 0602 ,TUN,ZRH,8/23/2016 6:10,2016-08-23 08.15.00,ATA,TU 736IOK,Common
train_id_2341,8/23/2016,TU 0725 ,ORY,TUN,8/23/2016 6:00,2016-08-23 08.25.00,ATA,TU 32AIMD,Common
train_id_2342,8/23/2016,TU 0814 ,CAI,TUN,8/23/2016 10:55,2016-08-23 14.10.00,ATA,TU 320IMR,Medium
train_id_2343,8/23/2016,AT 0696 ,NDR,DUS,8/23/2016 6:35,2016-08-23 09.40.00,ATA,TU 32AIMM,ONTIME
train_id_2344,8/23/2016,TU 0226 ,TUN,BEG,8/23/2016 6:15,2016-08-23 08.25.00,ATA,TU 320IMV,Medium
train_id_2345,8/23/2016,TU 7240 ,MIR,PRG,8/23/2016 7:00,2016-08-23 09.40.00,ATA,TU 31AIMJ,ONTIME
train_id_2346,8/23/2016,TU 0930 ,TUN,MRS,8/23/2016 6:25,2016-08-23 08.00.00,ATA,TU 32AIMF,Medium
train_id_2347,8/23/2016,TU 0711 ,TUN,CMN,8/23/2016 7:00,2016-08-23 09.40.00,ATA,TU 31BIMO,Medium
train_id_2348,8/23/2016,TU 0716 ,TUN,ORY,8/23/2016 6:50,2016-08-23 09.10.00,ATA,5M 343SUN,Medium
train_id_2349,8/23/2016,TU 0248 ,TUN,PRG,8/23/2016 7:10,2016-08-23 09.45.00,ATA,TU 320IMS,Common
train_id_2350,8/23/2016,AT 0668 ,OUD,AMS,8/23/2016 6:45,2016-08-23 10.00.00,ATA,TU 32AIMN,ONTIME
train_id_2351,8/23/2016,AT 0678 ,NDR,BRU,8/23/2016 7:00,2016-08-23 09.50.00,ATA,TU 32AIMP,ONTIME
train_id_2352,8/23/2016,TU 0726 ,MIR,BRU,8/23/2016 7:25,2016-08-23 10.15.00,ATA,TU 736IOL,Medium
train_id_2353,8/23/2016,TU 0727 ,BRU,MIR,8/23/2016 11:05,2016-08-23 13.55.00,ATA,TU 736IOL,Medium
train_id_2354,8/23/2016,TU 0727 ,MIR,DJE,8/23/2016 14:40,2016-08-23 15.25.00,ATA,TU 736IOL,Common
train_id_2355,8/23/2016,TU 0813 ,TUN,CAI,8/23/2016 7:05,2016-08-23 10.05.00,ATA,TU 320IMR,Common
train_id_2356,8/23/2016,TU 3419 ,CDG,DJE,8/23/2016 8:05,2016-08-23 10.55.00,ATA,TU 32AIMI,Common
train_id_2357,8/23/2016,TU 0931 ,MRS,TUN,8/23/2016 8:50,2016-08-23 10.25.00,ATA,TU 32AIMF,Medium
train_id_2358,8/23/2016,TU 0752 ,TUN,FCO,8/23/2016 7:55,2016-08-23 09.20.00,ATA,TU 32AIMH,ONTIME
train_id_2359,8/23/2016,TU 0788 ,TUN,BRU,8/23/2016 7:30,2016-08-23 10.05.00,ATA,TU 320IMU,Medium
train_id_2360,8/23/2016,TU 0996 ,TUN,NCE,8/23/2016 7:50,2016-08-23 09.20.00,ATA,TU 320IMW,Common
train_id_2361,8/23/2016,TU 0514 ,TUN,BCN,8/23/2016 8:05,2016-08-23 09.50.00,ATA,TU 32AIML,ONTIME
train_id_2362,8/23/2016,TU 3030 ,MIR,LYS,8/23/2016 7:55,2016-08-23 09.55.00,ATA,TU 320IMT,Common
train_id_2363,8/23/2016,TU 0850 ,TUN,LYS,8/23/2016 13:20,2016-08-23 15.10.00,ATA,TU 32AIML,Severe
train_id_2364,8/23/2016,TU 0745 ,FRA,TUN,8/23/2016 12:25,2016-08-23 14.45.00,ATA,TU 31BIMQ,Common
train_id_2365,8/23/2016,TU 0756 ,TUN,MXP,8/23/2016 12:30,2016-08-23 14.15.00,ATA,TU 320IMW,Common
train_id_2366,8/23/2016,TU 0902 ,TUN,MRS,8/23/2016 13:55,2016-08-23 15.30.00,ATA,TU 320IMS,Medium
train_id_2367,8/23/2016,TU 9111 ,MIR,TOE,8/23/2016 13:10,2016-08-23 14.05.00,ATA,TU 736IOM,ONTIME
train_id_2368,8/23/2016,TU 0719 ,ORY,TUN,8/23/2016 12:40,2016-08-23 15.05.00,ATA,TU 32AIMD,Common
train_id_2369,8/24/2016,TU 0790 ,TUN,LGW,8/24/2016 6:15,2016-08-24 08.55.00,ATA,TU 31BIMQ,Common
train_id_2370,8/23/2016,TU 7236 ,MIR,BRQ,8/23/2016 13:45,2016-08-23 16.15.00,ATA,TU 31AIMJ,Common
train_id_2371,8/23/2016,TU 0628 ,TUN,BOD,8/23/2016 13:20,2016-08-23 15.30.00,ATA,TU 736ION,Medium
train_id_2372,8/23/2016,TU 0282 ,TUN,TLS,8/23/2016 13:20,2016-08-23 15.15.00,ATA,TU 736IOR,Medium
train_id_2373,8/23/2016,TU 0700 ,TUN,GVA,8/23/2016 13:25,2016-08-23 15.20.00,ATA,TU 320IMT,Common
train_id_2374,8/23/2016,TU 2300 ,DJE,MIR,8/23/2016 14:00,2016-08-23 14.45.00,ATA,TU 736IOK,ONTIME
train_id_2375,8/23/2016,TU 0216 ,TUN,IST,8/23/2016 15:55,2016-08-23 18.30.00,ATA,TU 32AIMD,Medium
train_id_2376,8/23/2016,TU 0790 ,TUN,LHR,8/23/2016 12:50,2016-08-23 15.55.00,ATA,TU 32AIMH,Severe
train_id_2377,8/23/2016,TU 0374 ,TUN,ALG,8/23/2016 13:45,2016-08-23 15.05.00,ATA,TU 320IMV,Common
train_id_2378,8/23/2016,TU 3016 ,DJE,CDG,8/23/2016 13:55,2016-08-23 16.45.00,ATA,TU 31AIMK,Common
train_id_2379,8/23/2016,TU 3015 ,CDG,MIR,8/23/2016 15:30,2016-08-23 18.05.00,ATA,TU 32AIMI,Medium
train_id_2380,8/23/2016,TU 0397 ,TUN,OUA,8/23/2016 15:15,2016-08-23 19.35.00,ATA,TU 320IMU,Common
train_id_2381,8/23/2016,TU 2700 ,TUN,LYS,8/23/2016 19:00,2016-08-23 20.55.00,ATA,TU 736ION,Severe
train_id_2382,8/23/2016,TU 2701 ,LYS,TUN,8/23/2016 22:50,2016-08-24 00.30.00,ATA,TU 736ION,ONTIME
train_id_2383,8/23/2016,TU 0851 ,LYS,TUN,8/23/2016 16:00,2016-08-23 17.55.00,ATA,TU 32AIML,Severe
train_id_2384,8/23/2016,TU 0395 ,TUN,BKO,8/23/2016 15:20,2016-08-23 20.05.00,ATA,TU 320IMR,Severe
train_id_2385,8/23/2016,TU 0375 ,ALG,TUN,8/23/2016 16:05,2016-08-23 17.15.00,ATA,TU 320IMV,Medium
train_id_2386,8/23/2016,TU 0721 ,ORY,TUN,8/23/2016 15:45,2016-08-23 18.10.00,ATA,TU 32AIMF,ONTIME
train_id_2387,8/23/2016,TU 0701 ,GVA,TUN,8/23/2016 16:10,2016-08-23 18.05.00,ATA,TU 320IMT,Common
train_id_2388,8/23/2016,TU 0283 ,TLS,TUN,8/23/2016 16:05,2016-08-23 18.00.00,ATA,TU 736IOR,Common
train_id_2389,8/23/2016,AT 0684 ,NDR,AMS,8/23/2016 15:05,2016-08-23 18.15.00,ATA,TU 32AIMN,Common
train_id_2390,8/23/2016,TU 0705 ,TUN,CMN,8/23/2016 16:00,2016-08-23 18.40.00,ATA,TU 31BIMQ,Common
train_id_2391,8/23/2016,TU 0629 ,BOD,TUN,8/23/2016 16:25,2016-08-23 18.35.00,ATA,TU 736ION,Common
train_id_2392,8/23/2016,TU 7237 ,BRQ,OSR,8/23/2016 17:05,2016-08-23 17.40.00,ATA,TU 31AIMJ,ONTIME
train_id_2393,8/23/2016,TU 3029 ,NCE,TUN,8/23/2016 23:15,2016-08-24 00.35.00,ATA,TU 32AIML,ONTIME
train_id_2394,8/23/2016,TU 0999 ,NCE,TUN,8/23/2016 16:40,2016-08-23 18.10.00,ATA,TU 32AIMG,Common
train_id_2395,8/23/2016,TU 3050 ,DJE,CDG,8/23/2016 17:05,2016-08-23 19.55.00,ATA,TU 736IOL,ONTIME
train_id_2396,8/23/2016,TU 0853 ,FCO,TUN,8/23/2016 17:15,2016-08-23 18.30.00,ATA,TU 31BIMO,Common
train_id_2397,8/23/2016,TU 0437 ,CDG,TOE,8/23/2016 18:25,2016-08-23 21.20.00,ATA,TU 736IOM,Common
train_id_2398,8/23/2016,TU 3017 ,CDG,MIR,8/23/2016 17:35,2016-08-23 20.10.00,ATA,TU 31AIMK,ONTIME
train_id_2399,8/23/2016,TU 3018 ,TUN,CDG,8/23/2016 17:45,2016-08-23 20.05.00,ATA,TU 320IMW,Common
train_id_2400,8/23/2016,TU 7237 ,OSR,MIR,8/23/2016 18:30,2016-08-23 21.00.00,ATA,TU 31AIMJ,ONTIME
train_id_2401,8/23/2016,TU 2301 ,MXP,MIR,8/23/2016 18:15,2016-08-23 20.15.00,ATA,TU 736IOK,ONTIME
train_id_2402,8/23/2016,TU 5009 ,MIR,MED,8/23/2016 18:15,2016-08-23 22.15.00,ATA,TU 332IFN,ONTIME
train_id_2403,8/23/2016,TU 0723 ,ORY,TUN,8/23/2016 17:50,2016-08-23 20.15.00,ATA,5K 343TQY,Common
train_id_2404,8/23/2016,TU 0724 ,TUN,ORY,8/23/2016 18:20,2016-08-23 20.40.00,ATA,TU 320IMV,Medium
train_id_2405,8/23/2016,TU 3196 ,MIR,CDG,8/23/2016 19:00,2016-08-23 21.35.00,ATA,TU 32AIMI,Common
train_id_2406,8/24/2016,TU 3450 ,MIR,LYS,8/24/2016 2:30,2016-08-24 04.30.00,ATA,TU 32AIMG,ONTIME
train_id_2407,8/23/2016,TU 3024 ,TUN,LYS,8/23/2016 18:55,2016-08-23 20.45.00,ATA,TU 32AIMF,Medium
train_id_2408,8/23/2016,TU 3254 ,TUN,CDG,8/23/2016 19:20,2016-08-23 21.40.00,ATA,TU 32AIMG,Medium
train_id_2409,8/23/2016,TU 0706 ,CMN,TUN,8/23/2016 19:35,2016-08-23 21.55.00,ATA,TU 31BIMQ,ONTIME
train_id_2410,8/23/2016,AT 0695 ,FRA,NDR,8/23/2016 18:30,2016-08-23 21.30.00,ATA,TU 32AIMM,ONTIME
train_id_2411,6/8/2016,TU 0701 ,TUN,DJE,6/8/2016 13:55,2016-06-08 14.50.00,ATA,TU 32AIMN,ONTIME
train_id_2412,6/8/2016,TU 0216 ,TUN,IST,6/8/2016 15:55,2016-06-08 18.30.00,ATA,TU 736ION,Common
train_id_2413,6/9/2016,TU 0914 ,MED,TUN,6/9/2016 0:45,2016-06-09 05.25.00,ATA,TU 332IFM,ONTIME
train_id_2414,6/9/2016,TU 0714 ,JED,TUN,6/9/2016 0:30,2016-06-09 05.25.00,ATA,TU 320IMV,Common
train_id_2415,6/9/2016,TU 6028 ,JED,TOE,6/9/2016 2:15,2016-06-09 07.20.00,ATA,TU 320IMU,Common
train_id_2416,6/9/2016,TU 0734 ,DJE,TOE,6/9/2016 13:50,2016-06-09 14.30.00,ATA,TU 31AIMK,ONTIME
train_id_2417,6/9/2016,TU 0722 ,TUN,ORY,6/9/2016 13:55,2016-06-09 16.20.00,ATA,TU 31BIMO,ONTIME
train_id_2418,6/9/2016,TU 0642 ,TUN,VIE,6/9/2016 13:45,2016-06-09 16.00.00,ATA,TU 32AIMF,Common
train_id_2419,6/9/2016,TU 0251 ,NCE,MIR,6/9/2016 14:30,2016-06-09 16.15.00,ATA,TU 31AIMJ,ONTIME
train_id_2420,6/9/2016,TU 9038 ,TUN,DJE,6/9/2016 14:30,2016-06-09 15.20.00,ATA,TU 32AIMG,ONTIME
train_id_2421,6/9/2016,TU 0721 ,ORY,TUN,6/9/2016 15:45,2016-06-09 18.10.00,ATA,TU 32AIMI,Medium
train_id_2422,6/9/2016,TU 0397 ,TUN,ABJ,6/9/2016 15:15,2016-06-09 20.35.00,ATA,TU 320IMS,Common
train_id_2423,6/9/2016,TU 0734 ,TOE,ORY,6/9/2016 15:20,2016-06-09 18.00.00,ATA,TU 31AIMK,ONTIME
train_id_2424,6/9/2016,TU 0395 ,TUN,BKO,6/9/2016 15:20,2016-06-09 20.05.00,ATA,TU 320IMT,Common
train_id_2425,6/9/2016,TU 0375 ,ALG,TUN,6/9/2016 16:05,2016-06-09 17.15.00,ATA,TU 32AIMM,ONTIME
train_id_2426,6/9/2016,TU 0216 ,TUN,IST,6/9/2016 15:55,2016-06-09 18.30.00,ATA,TU 32AIML,ONTIME
train_id_2427,6/9/2016,TU 9004 ,MIR,DJE,6/9/2016 17:05,2016-06-09 17.45.00,ATA,TU 31AIMJ,ONTIME
train_id_2428,6/9/2016,TU 0431 ,LYS,MIR,6/9/2016 15:55,2016-06-09 18.00.00,ATA,TU 736IOR,Common
train_id_2429,6/9/2016,TU 0903 ,MRS,TUN,6/9/2016 16:35,2016-06-09 18.10.00,ATA,TU 320IMU,ONTIME
train_id_2430,6/9/2016,TU 0851 ,LYS,TUN,6/9/2016 16:00,2016-06-09 17.55.00,ATA,TU 736IOL,Common
train_id_2431,6/9/2016,UG 1311 ,CDG,TUN,6/9/2016 17:05,2016-06-09 19.20.00,DEP,TU CR9ISA,Common
train_id_2432,6/9/2016,TU 0209 ,NTE,TUN,6/9/2016 16:30,2016-06-09 18.50.00,ATA,TU 736ION,Common
train_id_2433,6/9/2016,TU 0563 ,TUN,NKC,6/9/2016 18:45,2016-06-09 23.40.00,ATA,TU 320IMR,Common
train_id_2434,6/9/2016,TU 0713 ,TUN,JED,6/9/2016 18:55,2016-06-09 23.10.00,ATA,TU 332IFN,Common
train_id_2435,6/9/2016,TU 0396 ,BKO,DKR,6/9/2016 20:55,2016-06-09 22.35.00,ATA,TU 320IMT,Medium
train_id_2436,6/9/2016,TU 0397 ,ABJ,OUA,6/9/2016 21:25,2016-06-09 22.50.00,ATA,TU 320IMS,Medium
train_id_2437,6/9/2016,TU 0396 ,DKR,TUN,6/9/2016 23:25,2016-06-10 04.05.00,ATA,TU 320IMT,Severe
train_id_2438,6/9/2016,TU 0398 ,OUA,TUN,6/9/2016 23:40,2016-06-10 03.55.00,ATA,TU 320IMS,Common
train_id_2439,6/10/2016,TU 0564 ,NKC,TUN,6/10/2016 0:30,2016-06-10 04.45.00,ATA,TU 320IMR,Common
train_id_2440,6/9/2016,TU 0217 ,IST,TUN,6/9/2016 19:35,2016-06-09 22.20.00,ATA,TU 32AIML,ONTIME
train_id_2441,6/9/2016,TU 0735 ,TOE,DJE,6/9/2016 22:15,2016-06-09 22.55.00,ATA,TU 31AIMK,ONTIME
train_id_2442,6/10/2016,TU 0714 ,JED,TUN,6/10/2016 0:30,2016-06-10 05.25.00,ATA,TU 332IFN,Common
train_id_2443,6/10/2016,TU 6152 ,MIR,BUD,6/10/2016 4:00,2016-06-10 06.20.00,ATA,TU 736IOK,ONTIME
train_id_2444,6/10/2016,TU 0498 ,DJE,MUC,6/10/2016 4:10,2016-06-10 06.45.00,ATA,TU 32AIMN,ONTIME
train_id_2445,6/10/2016,TU 6550 ,DJE,SXF,6/10/2016 5:10,2016-06-10 08.25.00,ATA,TU 736IOR,ONTIME
train_id_2446,6/10/2016,TU 0466 ,DJE,HAM,6/10/2016 5:30,2016-06-10 08.40.00,ATA,TU 31AIMK,ONTIME
train_id_2447,6/10/2016,TU 0880 ,TUN,AMS,6/10/2016 5:50,2016-06-10 08.40.00,ATA,TU 736IOL,ONTIME
train_id_2448,6/10/2016,TU 0634 ,DJE,ORY,6/10/2016 6:05,2016-06-10 08.50.00,ATA,TU 31AIMJ,ONTIME
train_id_2449,6/10/2016,TU 0930 ,TUN,MRS,6/10/2016 6:25,2016-06-10 08.00.00,ATA,TU 31BIMQ,ONTIME
train_id_2450,6/10/2016,TU 0538 ,DJE,TUN,6/10/2016 6:30,2016-06-10 07.20.00,ATA,TU 32AIMG,ONTIME
train_id_2451,6/10/2016,TU 6548 ,TUN,HAM,6/10/2016 6:30,2016-06-10 09.25.00,ATA,TU 32AIMM,ONTIME
train_id_2452,6/10/2016,TU 0282 ,TUN,TLS,6/10/2016 6:50,2016-06-10 08.45.00,ATA,TU 736ION,Common
train_id_2453,6/10/2016,TU 0716 ,TUN,ORY,6/10/2016 6:50,2016-06-10 09.10.00,ATA,TU 32AIMI,Common
train_id_2454,6/10/2016,TU 0711 ,TUN,CMN,6/10/2016 7:00,2016-06-10 09.40.00,ATA,TU 320IMV,ONTIME
train_id_2455,6/10/2016,TU 6153 ,BUD,MIR,6/10/2016 7:10,2016-06-10 09.35.00,ATA,TU 736IOK,ONTIME
train_id_2456,6/10/2016,TU 0788 ,TUN,BRU,6/10/2016 7:30,2016-06-10 10.05.00,ATA,TU 320IMW,ONTIME
train_id_2457,6/10/2016,TU 0628 ,TUN,BOD,6/10/2016 7:15,2016-06-10 09.25.00,ATA,TU 32AIMF,ONTIME
train_id_2458,6/10/2016,TU 0752 ,TUN,FCO,6/10/2016 8:00,2016-06-10 09.20.00,ATA,TU 31BIMO,ONTIME
train_id_2459,6/10/2016,TU 0996 ,TUN,NCE,6/10/2016 7:50,2016-06-10 09.20.00,ATA,TU 320IMU,ONTIME
train_id_2460,6/10/2016,TU 0515 ,BCN,TUN,6/10/2016 10:40,2016-06-10 12.15.00,ATA,TU 32AIML,Common
train_id_2461,6/10/2016,TU 0629 ,BOD,TUN,6/10/2016 10:10,2016-06-10 12.20.00,ATA,TU 32AIMF,ONTIME
train_id_2462,6/10/2016,TU 0997 ,NCE,TUN,6/10/2016 10:15,2016-06-10 11.50.00,ATA,TU 320IMU,ONTIME
train_id_2463,6/10/2016,TU 6548 ,HAM,SXF,6/10/2016 10:15,2016-06-10 11.05.00,ATA,TU 32AIMM,Common
train_id_2464,6/10/2016,TU 0753 ,FCO,TUN,6/10/2016 10:20,2016-06-10 11.35.00,ATA,TU 31BIMO,Common
train_id_2465,6/10/2016,TU 0712 ,CMN,TUN,6/10/2016 10:35,2016-06-10 12.55.00,ATA,TU 320IMV,ONTIME
train_id_2466,6/10/2016,TU 0717 ,ORY,TUN,6/10/2016 10:15,2016-06-10 12.40.00,ATA,TU 32AIMI,Common
train_id_2467,6/10/2016,TU 0789 ,BRU,TUN,6/10/2016 11:00,2016-06-10 13.35.00,ATA,TU 320IMW,ONTIME
train_id_2468,6/10/2016,TU 0902 ,TUN,MRS,6/10/2016 11:25,2016-06-10 13.00.00,ATA,TU 320IMR,ONTIME
train_id_2469,6/10/2016,TU 6549 ,SXF,TUN,6/10/2016 11:55,2016-06-10 14.40.00,ATA,TU 32AIMM,ONTIME
train_id_2470,6/10/2016,TU 0246 ,TUN,SXB,6/10/2016 13:35,2016-06-10 15.55.00,ATA,TU 32AIMF,Common
train_id_2471,6/10/2016,TU 0722 ,TUN,ORY,6/10/2016 13:55,2016-06-10 16.20.00,ATA,TU 32AIMI,Common
train_id_2472,6/10/2016,TU 0554 ,DJE,SXB,6/10/2016 14:30,2016-06-10 17.15.00,ATA,TU 31AIMK,ONTIME
train_id_2473,6/10/2016,TU 0606 ,TUN,MAD,6/10/2016 14:30,2016-06-10 16.35.00,ATA,TU 736IOL,ONTIME
train_id_2474,6/10/2016,TU 0734 ,MIR,ORY,6/10/2016 15:00,2016-06-10 17.25.00,ATA,TU 31AIMJ,ONTIME
train_id_2475,6/10/2016,TU 0539 ,TUN,DJE,6/10/2016 15:20,2016-06-10 16.15.00,ATA,TU 32AIMG,ONTIME
train_id_2476,6/10/2016,TU 0375 ,ALG,TUN,6/10/2016 16:05,2016-06-10 17.15.00,ATA,TU 32AIML,ONTIME
train_id_2477,6/10/2016,TU 0649 ,FRA,DJE,6/10/2016 17:00,2016-06-10 19.50.00,ATA,TU 736IOR,ONTIME
train_id_2478,6/10/2016,TU 0555 ,SXB,DJE,6/10/2016 18:05,2016-06-10 20.45.00,ATA,TU 31AIMK,ONTIME
train_id_2479,6/10/2016,TU 0723 ,ORY,TUN,6/10/2016 17:50,2016-06-10 20.20.00,ATA,TU 32AIMI,ONTIME
train_id_2480,6/10/2016,TU 0724 ,TUN,ORY,6/10/2016 18:20,2016-06-10 20.40.00,ATA,TU 32AIMM,ONTIME
train_id_2481,6/10/2016,TU 0713 ,TUN,JED,6/10/2016 18:55,2016-06-10 23.10.00,ATA,TU 320IMT,Common
train_id_2482,6/10/2016,TU 0217 ,IST,TUN,6/10/2016 19:35,2016-06-10 22.20.00,ATA,TU 320IMW,Common
train_id_2483,6/10/2016,TU 0913 ,TUN,MED,6/10/2016 19:40,2016-06-10 23.40.00,ATA,TU 332IFM,Common
train_id_2484,6/11/2016,TU 0914 ,MED,TUN,6/11/2016 0:45,2016-06-11 05.25.00,ATA,TU 332IFM,ONTIME
train_id_2485,6/11/2016,TU 0714 ,JED,TUN,6/11/2016 0:30,2016-06-11 05.25.00,ATA,TU 320IMT,Common
train_id_2486,6/11/2016,TU 9014 ,TUN,NBE,6/11/2016 3:40,2016-06-11 04.20.00,ATA,TU 736IOL,ONTIME
train_id_2487,6/11/2016,TU 4750 ,DJE,VIE,6/11/2016 5:45,2016-06-11 08.25.00,ATA,TU 736IOR,ONTIME
train_id_2488,6/11/2016,TU 0634 ,DJE,ORY,6/11/2016 6:05,2016-06-11 08.50.00,ATA,TU 31AIMK,ONTIME
train_id_2489,6/11/2016,TU 0552 ,NBE,HAM,6/11/2016 6:40,2016-06-11 09.35.00,ATA,TU 32AIML,ONTIME
train_id_2490,6/11/2016,TU 0540 ,NBE,DUS,6/11/2016 6:50,2016-06-11 09.40.00,ATA,TU 736ION,ONTIME
train_id_2491,6/11/2016,TU 0716 ,TUN,TUN,6/11/2016 6:50,2016-06-11 09.10.00,RTR,TU 320IMU,ONTIME
train_id_2492,6/11/2016,TU 0716 ,TUN,ORY,6/11/2016 6:50,2016-06-11 09.10.00,ATA,TU 320IMU,Severe
train_id_2493,6/11/2016,TU 0788 ,TUN,BRU,6/11/2016 7:30,2016-06-11 10.05.00,ATA,TU 320IMW,ONTIME
train_id_2494,6/11/2016,TU 9002 ,DJE,TUN,6/11/2016 14:50,2016-06-11 15.40.00,ATA,TU 32AIMG,ONTIME
train_id_2495,6/11/2016,TU 0752 ,TUN,FCO,6/11/2016 7:55,2016-06-11 09.20.00,ATA,TU 320IMT,ONTIME
train_id_2496,6/11/2016,TU 0719 ,ORY,TUN,6/11/2016 12:40,2016-06-11 15.05.00,ATA,TU 32AIMM,Common
train_id_2497,6/11/2016,TU 0727 ,MIR,DJE,6/11/2016 13:20,2016-06-11 14.00.00,ATA,TU 32AIMG,ONTIME
train_id_2498,6/11/2016,TU 0701 ,TUN,DJE,6/11/2016 13:45,2016-06-11 14.40.00,ATA,TU 32AIMN,ONTIME
train_id_2499,6/11/2016,TU 0709 ,ORN,TUN,6/11/2016 16:00,2016-06-11 17.40.00,ATA,TU 320IMR,ONTIME
train_id_2500,6/11/2016,TU 0851 ,LYS,TUN,6/11/2016 16:00,2016-06-11 17.55.00,ATA,TU 31BIMO,ONTIME
train_id_2501,6/11/2016,TU 0814 ,CAI,TUN,6/11/2016 18:25,2016-06-11 21.40.00,ATA,TU 31BIMQ,Severe
