ID,DATOP,FLTID,DEPSTN,ARRSTN,STD,STA,STATUS,AC,target
train_id_206,4/23/2016,TU 0595 ,MUC,NBE,4/23/2016 8:25,2016-04-23 10.40.00,ATA,TU 31AIMJ,50
train_id_207,4/23/2016,TU 0717 ,ORY,TUN,4/23/2016 10:15,2016-04-23 12.40.00,ATA,TU 320IMR,10
train_id_208,4/23/2016,TU 0719 ,ORY,TUN,4/23/2016 12:40,2016-04-23 15.05.00,ATA,TU 320IMW,5
train_id_209,4/23/2016,TU 0646 ,TUN,FRA,4/23/2016 15:15,2016-04-23 17.50.00,ATA,TU 32AIMN,5
train_id_210,4/23/2016,TU 0851 ,LYS,TUN,4/23/2016 16:00,2016-04-23 17.55.00,ATA,TU 32AIMP,15
train_id_211,4/23/2016,TU 0375 ,ALG,TUN,4/23/2016 16:05,2016-04-23 17.15.00,ATA,TU 320IMR,15
train_id_212,4/23/2016,TU 0216 ,TUN,IST,4/23/2016 15:55,2016-04-23 18.30.00,ATA,TU 320IMW,56
train_id_213,4/23/2016,TU 0999 ,NCE,TUN,4/23/2016 16:35,2016-04-23 18.10.00,ATA,TU 32AIMI,0
train_id_214,4/23/2016,TU 0680 ,MIR,MRS,4/23/2016 17:00,2016-04-23 18.45.00,ATA,TU 32AIMC,14
train_id_215,4/23/2016,TU 0723 ,ORY,TUN,4/23/2016 17:50,2016-04-23 20.15.00,ATA,TU 320IMV,14
train_id_216,4/23/2016,TU 6031 ,SFA,JED,4/23/2016 19:40,2016-04-23 23.50.00,ATA,TU 320IMR,25
train_id_217,4/23/2016,TU 6023 ,TUN,DJE,4/23/2016 20:35,2016-04-23 21.25.00,ATA,TU 320IMS,0
train_id_218,4/24/2016,TU 0725 ,ORY,TUN,4/24/2016 6:00,2016-04-24 08.25.00,ATA,TU 320IMU,0
train_id_219,4/24/2016,TU 0682 ,DJE,NCE,4/24/2016 6:15,2016-04-24 08.05.00,ATA,TU 736IOK,0
train_id_220,4/24/2016,TU 0902 ,TUN,MRS,4/24/2016 11:25,2016-04-24 13.00.00,ATA,TU 32AIMC,8
train_id_221,4/24/2016,TU 0929 ,MRS,TUN,4/24/2016 18:40,2016-04-24 20.15.00,ATA,TU 32AIMC,0
train_id_222,4/24/2016,TU 0928 ,TUN,MRS,4/24/2016 16:15,2016-04-24 17.50.00,ATA,TU 32AIMC,22
train_id_223,4/24/2016,TU 0903 ,MRS,TUN,4/24/2016 13:50,2016-04-24 15.25.00,ATA,TU 32AIMC,10
train_id_224,4/24/2016,TU 0930 ,TUN,MRS,4/24/2016 6:25,2016-04-24 08.00.00,ATA,TU 32AIMC,0
train_id_225,4/24/2016,TU 0850 ,TUN,LYS,4/24/2016 13:20,2016-04-24 15.10.00,ATA,TU 320IMT,29
train_id_226,4/24/2016,TU 0374 ,TUN,ALG,4/24/2016 13:45,2016-04-24 15.05.00,ATA,TU 332IFM,13
train_id_227,4/24/2016,TU 0998 ,TUN,NCE,4/24/2016 14:15,2016-04-24 15.45.00,ATA,TU 320IMW,15
train_id_228,4/24/2016,TU 0606 ,TUN,MAD,4/24/2016 14:30,2016-04-24 16.35.00,ATA,TU 320IMU,6
train_id_229,4/24/2016,TU 0721 ,ORY,TUN,4/24/2016 14:55,2016-04-24 17.20.00,ATA,TU 332IFN,24
train_id_230,4/24/2016,UG 1311 ,CDG,TUN,4/24/2016 16:40,2016-04-24 18.55.00,ATA,TU CR9ISA,634
train_id_231,4/24/2016,TU 0999 ,NCE,TUN,4/24/2016 16:35,2016-04-24 18.05.00,ATA,TU 320IMW,15
train_id_232,4/25/2016,TU 0338 ,TUN,ALG,4/25/2016 7:30,2016-04-25 08.50.00,ATA,TU 320IMV,133
train_id_233,4/25/2016,TU 0339 ,ALG,TUN,4/25/2016 9:50,2016-04-25 11.00.00,ATA,TU 320IMV,185
train_id_234,4/25/2016,TU 0634 ,DJE,ORY,4/25/2016 6:05,2016-04-25 08.50.00,ATA,TU 31AIMK,0
train_id_235,4/25/2016,TU 0542 ,TUN,MUC,4/25/2016 6:55,2016-04-25 09.10.00,ATA,TU 32AIMI,26
train_id_236,4/25/2016,TU 0788 ,TUN,BRU,4/25/2016 7:30,2016-04-25 10.05.00,ATA,TU 32AIMP,0
train_id_237,4/25/2016,TU 0856 ,TUN,MXP,4/25/2016 8:00,2016-04-25 09.45.00,ATA,TU 31AIMJ,0
train_id_238,4/25/2016,TU 0700 ,TUN,GVA,4/25/2016 8:10,2016-04-25 10.05.00,ATA,TU 32AIML,0
train_id_239,4/25/2016,TU 0514 ,TUN,BCN,4/25/2016 8:05,2016-04-25 09.50.00,ATA,TU 32AIMN,5
train_id_240,4/25/2016,TU 0931 ,MRS,TUN,4/25/2016 8:50,2016-04-25 10.25.00,ATA,TU 32AIMC,8
train_id_241,4/25/2016,TU 0790 ,TUN,LGW,4/25/2016 12:30,2016-04-25 15.10.00,ATA,TU 31BIMQ,13
train_id_242,4/25/2016,TU 0283 ,TLS,TUN,4/25/2016 16:05,2016-04-25 18.00.00,ATA,TU 32AIMI,0
train_id_243,4/25/2016,TU 0375 ,ALG,TUN,4/25/2016 16:05,2016-04-25 17.15.00,ATA,TU 320IMR,0
train_id_244,4/25/2016,TU 0814 ,CAI,TUN,4/25/2016 18:35,2016-04-25 21.50.00,ATA,TU 31BIMO,0
train_id_245,4/25/2016,TU 0913 ,TUN,MED,4/25/2016 19:40,2016-04-25 23.40.00,ATA,TU 332IFN,47
train_id_246,4/25/2016,TU 0735 ,MIR,DJE,4/25/2016 21:35,2016-04-25 22.15.00,ATA,TU 32AIMF,0
train_id_247,4/26/2016,TU 6038 ,JED,TUN,4/26/2016 1:30,2016-04-26 06.30.00,ATA,TU 320IMU,40
train_id_248,4/26/2016,TU 0726 ,MIR,CRL,4/26/2016 7:25,2016-04-26 10.20.00,ATA,TU 32AIMF,6
train_id_249,4/26/2016,TU 0788 ,TUN,BRU,4/26/2016 7:30,2016-04-26 10.05.00,ATA,TU 320IMV,10
train_id_250,4/26/2016,TU 0752 ,TUN,FCO,4/26/2016 7:55,2016-04-26 09.20.00,ATA,TU 32AIMM,0
train_id_251,4/26/2016,TU 0997 ,NCE,TUN,4/26/2016 10:15,2016-04-26 11.45.00,ATA,TU 32AIML,10
train_id_252,4/26/2016,TU 0712 ,CMN,TUN,4/26/2016 10:35,2016-04-26 13.00.00,ATA,TU 320IMR,0
train_id_253,4/26/2016,TU 0603 ,TUN,DJE,4/26/2016 12:10,2016-04-26 13.05.00,ATA,TU 736IOK,0
train_id_254,4/26/2016,TU 0642 ,BEG,VIE,4/26/2016 11:05,2016-04-26 12.15.00,ATA,TU 320IMU,234
train_id_255,4/26/2016,TU 0643 ,VIE,TUN,4/26/2016 13:05,2016-04-26 15.15.00,ATA,TU 320IMU,228
train_id_256,4/27/2016,TU 6056 ,JED,TUN,4/27/2016 1:15,2016-04-27 06.15.00,ATA,TU 320IMT,30
train_id_257,4/27/2016,TU 0714 ,JED,TUN,4/27/2016 0:30,2016-04-27 05.25.00,ATA,TU 332IFM,84
train_id_258,4/27/2016,TU 6050 ,DJE,TUN,4/27/2016 4:20,2016-04-27 05.10.00,ATA,TU 320IMR,275
train_id_259,4/27/2016,TU 0708 ,TUN,ORN,4/27/2016 13:25,2016-04-27 15.15.00,ATA,TU 32AIMI,0
train_id_260,4/27/2016,TU 0527 ,DUS,TUN,4/27/2016 14:00,2016-04-27 16.40.00,ATA,TU 320IMR,0
train_id_261,4/27/2016,TU 0701 ,TUN,DJE,4/27/2016 13:55,2016-04-27 14.50.00,ATA,TU 32AIMF,0
train_id_262,4/27/2016,TU 0757 ,MXP,TUN,4/27/2016 15:05,2016-04-27 16.55.00,ATA,TU 320IMT,13
train_id_263,4/27/2016,TU 0721 ,ORY,TUN,4/27/2016 15:45,2016-04-27 18.10.00,ATA,TU 320IMS,38
train_id_264,4/27/2016,TU 0216 ,TUN,IST,4/27/2016 15:55,2016-04-27 18.30.00,ATA,TU 320IMV,6
train_id_265,4/27/2016,TU 0709 ,ORN,TUN,4/27/2016 16:05,2016-04-27 17.50.00,ATA,TU 32AIMI,10
train_id_266,4/27/2016,TU 0375 ,ALG,TUN,4/27/2016 16:05,2016-04-27 17.15.00,ATA,TU 320IMU,30
train_id_267,4/27/2016,TU 0607 ,MAD,TUN,4/27/2016 17:25,2016-04-27 19.30.00,ATA,TU 31BIMO,15
train_id_268,4/27/2016,TU 6027 ,TOE,JED,4/27/2016 21:20,2016-04-28 01.50.00,ATA,TU 320IMU,13
train_id_269,4/28/2016,TU 0711 ,TUN,CMN,4/28/2016 7:00,2016-04-28 09.40.00,ATA,TU 32AIMI,0
train_id_270,4/28/2016,TU 0930 ,TUN,MRS,4/28/2016 6:25,2016-04-28 08.00.00,ATA,TU 32AIMN,41
train_id_271,4/28/2016,TU 0813 ,TUN,CAI,4/28/2016 7:05,2016-04-28 10.05.00,ATA,TU 31BIMQ,5
train_id_272,4/28/2016,TU 0788 ,TUN,BRU,4/28/2016 7:30,2016-04-28 10.05.00,ATA,TU 32AIMD,7
train_id_273,4/28/2016,TU 0716 ,TUN,ORY,4/28/2016 6:50,2016-04-28 09.10.00,ATA,TU 320IMT,58
train_id_274,4/28/2016,TU 0708 ,TUN,ORN,4/28/2016 8:05,2016-04-28 09.55.00,ATA,TU 32AIMM,58
train_id_275,4/28/2016,TU 0514 ,TUN,BCN,4/28/2016 8:05,2016-04-28 09.50.00,ATA,TU 32AIMP,22
train_id_276,4/28/2016,TU 0215 ,IST,TUN,4/28/2016 10:15,2016-04-28 13.05.00,ATA,TU 320IMV,13
train_id_277,4/28/2016,TU 0791 ,LGW,TUN,4/28/2016 10:35,2016-04-28 13.25.00,ATA,TU 32AIML,0
train_id_278,4/28/2016,TU 0472 ,TUN,VCE,4/28/2016 13:10,2016-04-28 14.55.00,ATA,TU 31BIMO,0
train_id_279,4/28/2016,TU 0721 ,ORY,TUN,4/28/2016 15:45,2016-04-28 18.10.00,ATA,TU 320IMW,13
train_id_280,4/28/2016,TU 0705 ,TUN,CMN,4/28/2016 16:00,2016-04-28 18.40.00,ATA,TU 31BIMQ,0
train_id_281,4/28/2016,TU 0431 ,LYS,MIR,4/28/2016 15:55,2016-04-28 18.00.00,ATA,TU 32AIMF,25
train_id_282,4/28/2016,TU 0209 ,NTE,TUN,4/28/2016 16:30,2016-04-28 18.50.00,ATA,TU 736IOR,358
train_id_283,4/28/2016,TU 0851 ,LYS,TUN,4/28/2016 16:00,2016-04-28 17.55.00,ATA,TU 320IMR,21
train_id_284,4/28/2016,TU 0999 ,NCE,TUN,4/28/2016 16:35,2016-04-28 18.10.00,ATA,TU 32AIML,0
train_id_285,4/28/2016,TU 0706 ,CMN,TUN,4/28/2016 19:35,2016-04-28 21.55.00,ATA,TU 31BIMQ,0
train_id_286,4/28/2016,TU 0713 ,TUN,JED,4/28/2016 18:55,2016-04-28 23.10.00,ATA,TU 332IFM,35
train_id_287,4/28/2016,TU 0681 ,MRS,MIR,4/28/2016 19:50,2016-04-28 21.35.00,ATA,TU 736IOQ,10
train_id_288,4/28/2016,TU 0397 ,OUA,ABJ,4/28/2016 20:25,2016-04-28 21.50.00,ATA,TU 320IMT,9
train_id_289,4/28/2016,TU 0396 ,BKO,DKR,4/28/2016 20:55,2016-04-28 22.35.00,ATA,TU 320IMV,70
train_id_290,4/28/2016,TU 0735 ,TOE,DJE,4/28/2016 22:15,2016-04-28 22.55.00,ATA,TU 31AIMK,34
train_id_291,4/28/2016,TU 0398 ,ABJ,TUN,4/28/2016 22:40,2016-04-29 03.55.00,ATA,TU 320IMT,42
train_id_292,4/29/2016,TU 0564 ,NKC,TUN,4/29/2016 0:30,2016-04-29 04.45.00,ATA,TU 31BIMO,10
train_id_293,4/28/2016,TU 0396 ,DKR,TUN,4/28/2016 23:25,2016-04-29 04.05.00,ATA,TU 320IMV,111
train_id_294,4/29/2016,TU 0538 ,DJE,DUS,4/29/2016 6:30,2016-04-29 09.35.00,ATA,TU 736IOQ,0
train_id_295,4/29/2016,TU 0526 ,TUN,DUS,4/29/2016 6:25,2016-04-29 09.10.00,ATA,TU 320IMU,0
train_id_296,4/29/2016,TU 0628 ,TUN,BOD,4/29/2016 7:15,2016-04-29 09.25.00,ATA,TU 31BIMO,6
train_id_297,4/30/2016,TU 9002 ,TUN,MIR,4/30/2016 4:00,2016-04-30 04.40.00,ATA,TU 736IOR,0
train_id_298,4/30/2016,TU 9004 ,DJE,DJE,4/30/2016 3:30,2016-04-30 04.20.00,RTR,TU 736IOK,35
train_id_299,4/30/2016,TU 0930 ,TUN,MRS,4/30/2016 6:25,2016-04-30 08.00.00,ATA,TU 32AIMC,16
train_id_300,4/30/2016,TU 0552 ,NBE,HAM,4/30/2016 6:40,2016-04-30 09.35.00,ATA,TU 32AIMI,0
train_id_301,4/30/2016,TU 0540 ,NBE,DUS,4/30/2016 6:50,2016-04-30 09.40.00,ATA,TU 32AIMD,0
train_id_302,4/30/2016,TU 0744 ,TUN,FRA,4/30/2016 7:05,2016-04-30 09.40.00,ATA,TU 32AIMM,0
train_id_303,4/30/2016,TU 0716 ,TUN,ORY,4/30/2016 6:50,2016-04-30 09.10.00,ATA,TU 32AIMP,22
train_id_304,4/30/2016,TU 0463 ,LYS,MIR,4/30/2016 8:20,2016-04-30 10.25.00,ATA,TU 736IOR,205
train_id_305,4/30/2016,TU 0462 ,TUN,LYS,4/30/2016 7:00,2016-04-30 09.20.00,ATA,TU 736IOR,43
train_id_306,4/30/2016,TU 0440 ,MIR,ORY,4/30/2016 11:15,2016-04-30 13.45.00,ATA,TU 736IOR,160
train_id_307,4/30/2016,TU 0711 ,TUN,CMN,4/30/2016 7:05,2016-04-30 09.45.00,ATA,TU 320IMU,7
train_id_308,4/30/2016,TU 6592 ,NBE,SXF,4/30/2016 11:25,2016-04-30 14.20.00,ATA,TU 736IOK,117
train_id_309,4/30/2016,TU 0484 ,DJE,TUN,4/30/2016 12:35,2016-04-30 13.25.00,ATA,TU 736IOQ,35
train_id_310,4/30/2016,TU 0756 ,TUN,MXP,4/30/2016 12:30,2016-04-30 14.15.00,ATA,TU 320IMR,9
train_id_311,4/30/2016,TU 0790 ,TUN,LHR,4/30/2016 12:50,2016-04-30 15.55.00,ATA,TU 320IMS,0
train_id_312,4/30/2016,TU 0727 ,MIR,DJE,4/30/2016 13:15,2016-04-30 13.55.00,ATA,TU 32AIMF,0
train_id_313,4/30/2016,TU 0719 ,ORY,TUN,4/30/2016 12:40,2016-04-30 15.05.00,ATA,TU 32AIML,35
train_id_314,4/30/2016,TU 6057 ,DJE,JED,4/30/2016 15:35,2016-04-30 19.50.00,ATA,TU 320IMU,29
train_id_315,4/30/2016,TU 0929 ,MRS,TUN,4/30/2016 18:40,2016-04-30 20.15.00,ATA,TU 32AIMC,26
train_id_316,4/30/2016,TU 0214 ,TUN,IST,4/30/2016 20:00,2016-04-30 22.35.00,ATA,TU 32AIMN,0
train_id_317,4/30/2016,TU 9000 ,NBE,TUN,4/30/2016 21:00,2016-04-30 21.30.00,ATA,TU 32AIMI,0
train_id_318,4/30/2016,TU 6058 ,JED,TUN,4/30/2016 21:50,2016-05-01 02.50.00,ATA,TU 320IMU,10
train_id_319,1/1/2016,TU 0362 ,TUN,BLQ,1/1/2016 9:10,2016-01-01 10.45.00,ATA,TU 32AIMN,0
train_id_320,1/1/2016,TU 0718 ,TUN,ORY,1/1/2016 10:05,2016-01-01 12.25.00,ATA,TU 320IMU,14
train_id_321,1/2/2016,TU 0646 ,NBE,FRA,1/2/2016 13:50,2016-01-02 16.30.00,ATA,TU 736IOQ,40
train_id_322,1/9/2016,TU 0711 ,TUN,CMN,1/9/2016 6:55,2016-01-09 09.40.00,ATA,TU 31BIMQ,0
train_id_323,1/9/2016,TU 0718 ,TUN,ORY,1/9/2016 10:05,2016-01-09 12.20.00,ATA,TU 32AIMP,78
train_id_324,1/9/2016,TU 0680 ,MIR,MRS,1/9/2016 7:00,2016-01-09 08.45.00,ATA,TU 31AIMK,10
train_id_325,1/9/2016,TU 0850 ,TUN,LYS,1/9/2016 12:15,2016-01-09 14.05.00,ATA,TU 320IMS,42
train_id_326,1/9/2016,TU 6496 ,DJE,HAM,1/9/2016 7:35,2016-01-09 10.50.00,ATA,TU 32AIMC,22
train_id_327,1/9/2016,TU 0875 ,GVA,DJE,1/9/2016 7:35,2016-01-09 09.55.00,ATA,TU 31AIMJ,0
train_id_328,1/9/2016,TU 0996 ,TUN,NCE,1/9/2016 7:45,2016-01-09 09.15.00,ATA,TU 320IMS,21
train_id_329,1/9/2016,TU 0744 ,TUN,FRA,1/9/2016 7:05,2016-01-09 09.40.00,ATA,TU 32AIMF,201
train_id_330,1/9/2016,TU 0700 ,TUN,GVA,1/9/2016 7:25,2016-01-09 09.20.00,ATA,TU 31BIMO,16
train_id_331,1/9/2016,TU 0602 ,TUN,ZRH,1/9/2016 7:30,2016-01-09 09.35.00,ATA,TU 736IOK,14
train_id_332,1/9/2016,TU 0752 ,TUN,FCO,1/9/2016 7:40,2016-01-09 09.05.00,ATA,TU 320IMW,17
train_id_333,1/9/2016,TU 0539 ,DUS,DJE,1/9/2016 10:20,2016-01-09 13.25.00,ATA,TU 736IOQ,0
train_id_334,1/9/2016,TU 0712 ,CMN,TUN,1/9/2016 10:30,2016-01-09 12.55.00,ATA,TU 31BIMQ,0
train_id_335,1/11/2016,TU 0374 ,TUN,ALG,1/11/2016 8:15,2016-01-11 09.35.00,ATA,TU 32AIMF,308
train_id_336,1/12/2016,TU 0756 ,TUN,MXP,1/12/2016 12:30,2016-01-12 14.15.00,ATA,TU 320IMV,14
train_id_337,1/12/2016,TU 0790 ,TUN,LHR,1/12/2016 12:45,2016-01-12 15.50.00,ATA,TU 31BIMO,5
train_id_338,1/12/2016,TU 0700 ,ZRH,GVA,1/12/2016 12:55,2016-01-12 13.40.00,ATA,TU 32AIMH,8
train_id_339,1/12/2016,TU 0642 ,TUN,VIE,1/12/2016 13:40,2016-01-12 16.00.00,ATA,TU 736IOK,8
train_id_340,1/16/2016,TU 0251 ,NCE,MIR,1/16/2016 14:40,2016-01-16 16.25.00,ATA,TU 736IOR,35
train_id_341,1/16/2016,TU 0339 ,ALG,TUN,1/16/2016 17:00,2016-01-16 18.10.00,ATA,TU 320IMU,121
train_id_342,1/16/2016,TU 6592 ,NBE,SXF,1/16/2016 15:35,2016-01-16 18.30.00,ATA,TU 32AIMD,0
train_id_343,1/16/2016,TU 0713 ,TUN,JED,1/16/2016 20:00,2016-01-16 23.55.00,ATA,TU 332IFM,108
train_id_344,1/16/2016,TU 0283 ,TLS,TUN,1/16/2016 16:25,2016-01-16 18.15.00,ATA,TU 320IMT,102
train_id_345,1/16/2016,TU 6180 ,KGL,TUN,1/16/2016 15:00,2016-01-16 22.10.00,ATA,TU 320IMV,6
train_id_346,1/17/2016,TU 0705 ,TUN,CMN,1/17/2016 14:10,2016-01-17 16.55.00,ATA,TU 736IOQ,14
train_id_347,1/17/2016,TU 0430 ,DJE,LYS,1/17/2016 14:05,2016-01-17 16.25.00,ATA,TU 32AIMC,555
train_id_348,1/18/2016,TU 0214 ,TUN,IST,1/18/2016 4:10,2016-01-18 06.45.00,ATA,TU 320IMS,0
train_id_349,1/21/2016,TU 0851 ,LYS,TUN,1/21/2016 15:05,2016-01-21 17.00.00,ATA,TU 32AIML,0
train_id_350,1/21/2016,TU 0719 ,ORY,TUN,1/21/2016 14:55,2016-01-21 17.20.00,ATA,TU 32AIMF,35
train_id_351,1/21/2016,TU 0722 ,TUN,ORY,1/21/2016 15:10,2016-01-21 17.30.00,ATA,TU 32AIMC,0
train_id_352,1/21/2016,TU 0430 ,DJE,LYS,1/21/2016 14:55,2016-01-21 17.15.00,ATA,TU 32AIMD,15
train_id_353,1/21/2016,TU 0757 ,MXP,TUN,1/21/2016 15:05,2016-01-21 17.00.00,ATA,TU 736IOQ,40
train_id_354,1/23/2016,TU 6593 ,NBE,DJE,1/23/2016 23:00,2016-01-23 23.45.00,ATA,TU 32AIMH,0
train_id_355,1/24/2016,TU 0789 ,BRU,TUN,1/24/2016 11:35,2016-01-24 14.15.00,ATA,TU 32AIMI,34
train_id_356,1/28/2016,TU 0642 ,TUN,VIE,1/28/2016 10:00,2016-01-28 12.20.00,ATA,TU 32AIMF,22
train_id_357,1/28/2016,TU 3504 ,SFA,TUN,1/28/2016 4:46,2016-01-28 05.31.00,ATA,TU 736IOR,614
train_id_358,1/28/2016,TU 0745 ,FRA,TUN,1/28/2016 10:30,2016-01-28 12.55.00,ATA,TU 736IOK,9
train_id_359,1/28/2016,TU 0753 ,FCO,TUN,1/28/2016 10:05,2016-01-28 11.20.00,ATA,TU 31BIMQ,105
train_id_360,1/28/2016,TU 0700 ,TUN,GVA,1/28/2016 12:40,2016-01-28 14.35.00,ATA,TU 31BIMO,50
train_id_361,1/31/2016,TU 0635 ,ORY,DJE,1/31/2016 17:15,2016-01-31 20.00.00,ATA,TU 736IOP,40
train_id_362,2/1/2016,TU 0634 ,DJE,MIR,2/1/2016 7:00,2016-02-01 07.40.00,ATA,TU 31AIMJ,0
train_id_363,2/1/2016,TU 0247 ,SXB,TUN,2/1/2016 18:30,2016-02-01 20.45.00,ATA,TU 736IOK,20
train_id_364,2/4/2016,TU 0338 ,TUN,ALG,2/4/2016 14:30,2016-02-04 15.50.00,ATA,TU 320IMV,0
train_id_365,2/5/2016,TU 0753 ,FCO,TUN,2/5/2016 10:05,2016-02-05 11.20.00,ATA,TU 31BIMQ,0
train_id_366,2/5/2016,TU 0217 ,IST,TUN,2/5/2016 20:10,2016-02-05 23.00.00,ATA,TU 320IMV,50
train_id_367,2/6/2016,TU 0603 ,ZRH,TUN,2/6/2016 10:30,2016-02-06 12.40.00,ATA,TU 736IOP,22
train_id_368,2/6/2016,TU 0681 ,MRS,MIR,2/6/2016 9:40,2016-02-06 11.20.00,ATA,TU 31AIMK,10
train_id_369,2/6/2016,TU 0753 ,FCO,TUN,2/6/2016 10:05,2016-02-06 11.20.00,ATA,TU 31BIMQ,0
train_id_370,2/6/2016,TU 0634 ,DJE,ORY,2/6/2016 14:00,2016-02-06 16.40.00,ATA,TU 320IMS,148
train_id_371,2/6/2016,TU 6499 ,MUC,NBE,2/6/2016 9:20,2016-02-06 11.35.00,ATA,TU 32AIMP,42
train_id_372,2/6/2016,TU 0541 ,DUS,NBE,2/6/2016 9:55,2016-02-06 12.40.00,ATA,TU 736IOK,7
train_id_373,2/6/2016,TU 0646 ,DJE,FRA,2/6/2016 15:25,2016-02-06 18.25.00,ATA,TU 736IOK,0
train_id_374,2/6/2016,TU 0723 ,ORY,TUN,2/6/2016 18:30,2016-02-06 21.00.00,ATA,TU 320IMW,0
train_id_375,2/6/2016,TU 0724 ,TUN,ORY,2/6/2016 18:30,2016-02-06 20.50.00,ATA,TU 32AIMN,0
train_id_376,2/6/2016,TU 0814 ,CAI,TUN,2/6/2016 17:55,2016-02-06 21.15.00,ATA,TU 31BIMO,30
train_id_377,2/8/2016,TU 0708 ,TUN,ORN,2/8/2016 7:50,2016-02-08 09.40.00,ATA,TU 736IOQ,36
train_id_378,2/9/2016,TU 0756 ,TUN,MXP,2/9/2016 12:30,2016-02-09 14.15.00,ATA,TU 31BIMQ,0
train_id_379,2/10/2016,TU 0745 ,FRA,TUN,2/10/2016 10:30,2016-02-10 12.55.00,ATA,TU 31BIMO,60
train_id_380,2/10/2016,TU 0751 ,LYS,TUN,2/10/2016 10:50,2016-02-10 12.45.00,ATA,TU 320IMW,49
train_id_381,2/15/2016,TU 0745 ,FRA,TUN,2/15/2016 10:30,2016-02-15 12.55.00,ATA,TU 320IMW,58
train_id_382,2/15/2016,TU 0751 ,LYS,TUN,2/15/2016 10:50,2016-02-15 12.45.00,ATA,TU 32AIMN,12
train_id_383,2/16/2016,TU 0642 ,TUN,VIE,2/16/2016 13:40,2016-02-16 16.00.00,ATA,TU 736IOK,12
train_id_384,2/18/2016,TU 0814 ,CAI,TUN,2/18/2016 11:00,2016-02-18 14.20.00,ATA,TU 320IMU,0
train_id_385,2/18/2016,TU 0709 ,ORN,TUN,2/18/2016 10:15,2016-02-18 12.00.00,ATA,TU 320IMV,35
train_id_386,2/18/2016,TU 0852 ,TUN,FCO,2/18/2016 13:40,2016-02-18 15.05.00,ATA,TU 32AIMN,15
train_id_387,2/19/2016,TU 0711 ,TUN,CMN,2/19/2016 6:55,2016-02-19 09.40.00,ATA,TU 32AIMD,15
train_id_388,2/21/2016,TU 0903 ,MRS,TUN,2/21/2016 16:35,2016-02-21 18.10.00,ATA,TU 332IFN,55
train_id_389,2/26/2016,TU 0362 ,TUN,BLQ,2/26/2016 9:10,2016-02-26 10.45.00,ATA,TU 320IMU,17
train_id_390,2/27/2016,TU 6499 ,MUC,NBE,2/27/2016 9:20,2016-02-27 11.35.00,ATA,TU 32AIMN,16
train_id_391,2/29/2016,TU 0713 ,TUN,JED,2/29/2016 19:20,2016-02-29 23.15.00,ATA,TU 332IFM,42
train_id_392,2/29/2016,TU 0913 ,TUN,MED,2/29/2016 19:40,2016-03-01 00.00.00,ATA,TU 320IMS,23
train_id_393,3/6/2016,TU 6058 ,DJE,TUN,3/6/2016 2:20,2016-03-06 03.05.00,ATA,TU 320IMV,0
train_id_394,3/5/2016,TU 6593 ,NBE,DJE,3/5/2016 23:00,2016-03-05 23.45.00,ATA,TU 32AIMN,0
train_id_395,4/3/2016,TU 0930 ,TUN,MRS,4/3/2016 6:25,2016-04-03 08.00.00,ATA,TU 320IMW,10
train_id_396,4/6/2016,TU 0997 ,NCE,TUN,4/6/2016 10:15,2016-04-06 11.50.00,ATA,TU 31AIMK,7
train_id_397,4/7/2016,TU 0753 ,FCO,TUN,4/7/2016 10:20,2016-04-07 11.35.00,ATA,TU 31BIMQ,0
train_id_398,4/7/2016,TU 0215 ,IST,TUN,4/7/2016 10:15,2016-04-07 13.05.00,ATA,TU 320IMV,0
train_id_399,4/7/2016,TU 0712 ,CMN,TUN,4/7/2016 10:35,2016-04-07 13.00.00,ATA,TU 736IOQ,0
train_id_400,4/7/2016,TU 0635 ,ORY,DJE,4/7/2016 9:50,2016-04-07 12.35.00,ATA,TU 736IOR,20
train_id_401,4/7/2016,TU 0997 ,NCE,TUN,4/7/2016 10:15,2016-04-07 11.50.00,ATA,TU 320IMU,11
train_id_402,4/9/2016,TU 0725 ,ORY,TUN,4/9/2016 6:00,2016-04-09 08.25.00,ATA,TU 320IMR,10
train_id_403,4/11/2016,TU 0554 ,DJE,TUN,4/11/2016 12:00,2016-04-11 12.50.00,ATA,TU 31AIMJ,0
train_id_404,4/13/2016,TU 0634 ,DJE,ORY,4/13/2016 6:05,2016-04-13 08.50.00,ATA,TU 736IOR,10
train_id_405,4/12/2016,TU 0790 ,TUN,LHR,4/12/2016 12:50,2016-04-12 15.55.00,ATA,TU 32AIMI,34
train_id_406,4/12/2016,TU 0722 ,TUN,ORY,4/12/2016 13:55,2016-04-12 16.20.00,ATA,TU 320IMW,0
train_id_407,4/12/2016,TU 0902 ,TUN,MRS,4/12/2016 13:55,2016-04-12 15.30.00,ATA,TU 736IOK,5
train_id_408,4/12/2016,TU 0374 ,TUN,ALG,4/12/2016 13:45,2016-04-12 15.05.00,ATA,TU 320IMS,14
train_id_409,4/20/2016,TU 0634 ,DJE,ORY,4/20/2016 6:05,2016-04-20 08.50.00,ATA,TU 736IOK,0
train_id_410,4/24/2016,TU 0440 ,MIR,ORY,4/24/2016 5:05,2016-04-24 07.30.00,ATA,TU 736IOQ,0
train_id_411,4/24/2016,TU 6029 ,TUN,JED,4/24/2016 19:25,2016-04-24 23.50.00,ATA,TU 320IMT,16
