ID,DATOP,FLTID,DEPSTN,ARRSTN,STD,STA,STATUS,AC,target
train_id_499,4/9/2016,TU 6031 ,SFA,JED,4/9/2016 19:30,2016-04-09 23.50.00,ATA,TU 320IMW,0
train_id_500,4/9/2016,TU 9015 ,NBE,TUN,4/9/2016 19:20,2016-04-09 19.55.00,ATA,TU 736IOQ,0
train_id_501,4/9/2016,TU 0217 ,IST,TUN,4/9/2016 19:35,2016-04-09 22.20.00,ATA,TU 32AIMF,8
train_id_502,4/10/2016,TU 6032 ,JED,SFA,4/10/2016 0:50,2016-04-10 05.45.00,ATA,TU 320IMW,15
train_id_503,4/10/2016,TU 6024 ,JED,DJE,4/10/2016 3:15,2016-04-10 08.00.00,ATA,TU 320IMV,30
train_id_504,4/10/2016,TU 0362 ,TUN,BLQ,4/10/2016 10:30,2016-04-10 12.10.00,ATA,TU 320IMV,57
train_id_505,4/10/2016,TU 0716 ,TUN,ORY,4/10/2016 6:50,2016-04-10 09.10.00,ATA,TU 32AIMN,12
train_id_506,4/10/2016,TU 0208 ,TUN,NTE,4/10/2016 7:00,2016-04-10 09.20.00,ATA,TU 31BIMQ,7
train_id_507,4/10/2016,TU 0744 ,TUN,FRA,4/10/2016 6:55,2016-04-10 09.30.00,ATA,TU 32AIMD,25
train_id_508,4/10/2016,TU 0628 ,TUN,BOD,4/10/2016 7:15,2016-04-10 09.20.00,ATA,TU 31BIMO,14
train_id_509,4/10/2016,TU 0788 ,TUN,BRU,4/10/2016 7:30,2016-04-10 10.05.00,ATA,TU 320IMS,11
train_id_510,4/10/2016,TU 0996 ,TUN,NCE,4/10/2016 7:50,2016-04-10 09.20.00,ATA,TU 32AIMP,0
train_id_511,4/10/2016,TU 0856 ,TUN,MXP,4/10/2016 8:00,2016-04-10 09.45.00,ATA,TU 32AIMF,0
train_id_512,4/10/2016,TU 0712 ,CMN,TUN,4/10/2016 10:35,2016-04-10 13.00.00,ATA,TU 32AIMH,10
train_id_513,4/10/2016,TU 0750 ,TUN,LYS,4/10/2016 8:00,2016-04-10 09.50.00,ATA,TU 736IOQ,0
train_id_514,4/10/2016,TU 0847 ,TUN,BEY,4/10/2016 7:30,2016-04-10 10.45.00,ATA,TU 32AIMI,25
train_id_515,4/10/2016,TU 0752 ,TUN,FCO,4/10/2016 7:55,2016-04-10 09.20.00,ATA,TU 32AIML,14
train_id_516,4/10/2016,TU 0431 ,LYS,DJE,4/10/2016 8:30,2016-04-10 10.45.00,ATA,TU 31AIMJ,15
train_id_517,4/10/2016,TU 0683 ,NCE,DJE,4/10/2016 8:55,2016-04-10 10.50.00,ATA,TU 736IOR,0
train_id_518,4/10/2016,TU 0751 ,LYS,TUN,4/10/2016 10:40,2016-04-10 12.35.00,ATA,TU 736IOQ,15
train_id_519,4/10/2016,TU 0720 ,TUN,ORY,4/10/2016 10:50,2016-04-10 13.15.00,ATA,TU 332IFM,28
train_id_520,4/10/2016,TU 0789 ,BRU,TUN,4/10/2016 11:00,2016-04-10 13.40.00,ATA,TU 320IMS,18
train_id_521,4/10/2016,TU 0363 ,BLQ,TUN,4/10/2016 13:00,2016-04-10 14.30.00,ATA,TU 320IMV,32
train_id_522,4/10/2016,TU 0902 ,TUN,MRS,4/10/2016 11:25,2016-04-10 13.00.00,ATA,TU 320IMR,17
train_id_523,4/10/2016,TU 0848 ,BEY,TUN,4/10/2016 11:35,2016-04-10 15.05.00,ATA,TU 32AIMI,0
train_id_524,4/10/2016,TU 0462 ,MIR,LYS,4/10/2016 11:50,2016-04-10 13.50.00,ATA,TU 736IOK,10
train_id_525,4/10/2016,TU 0634 ,DJE,ORY,4/10/2016 12:30,2016-04-10 15.10.00,ATA,TU 31AIMJ,0
train_id_526,4/10/2016,TU 0694 ,DJE,MRS,4/10/2016 12:25,2016-04-10 14.25.00,ATA,TU 736IOR,10
train_id_527,4/10/2016,TU 0695 ,MRS,DJE,4/10/2016 15:15,2016-04-10 17.15.00,ATA,TU 736IOR,6
train_id_528,4/10/2016,TU 0563 ,TUN,NKC,4/10/2016 18:45,2016-04-10 23.40.00,ATA,TU 320IMW,27
train_id_529,4/10/2016,TU 0283 ,TLS,TUN,4/10/2016 16:05,2016-04-10 17.50.00,ATA,TU 31BIMO,0
train_id_530,4/10/2016,TU 0705 ,TUN,CMN,4/10/2016 15:55,2016-04-10 18.35.00,ATA,TU 320IMS,13
train_id_531,4/10/2016,TU 0701 ,GVA,TUN,4/10/2016 16:10,2016-04-10 18.05.00,ATA,TU 32AIMF,0
train_id_532,4/10/2016,TU 0635 ,ORY,DJE,4/10/2016 16:05,2016-04-10 18.50.00,ATA,TU 31AIMJ,15
train_id_533,4/10/2016,TU 0999 ,NCE,TUN,4/10/2016 16:35,2016-04-10 18.05.00,ATA,TU 736IOQ,0
train_id_534,4/10/2016,TU 0851 ,LYS,TUN,4/10/2016 16:00,2016-04-10 17.55.00,ATA,TU 320IMU,25
train_id_535,4/10/2016,TU 0928 ,TUN,MRS,4/10/2016 16:15,2016-04-10 17.50.00,ATA,TU 32AIMI,18
train_id_536,4/10/2016,TU 0375 ,ALG,TUN,4/10/2016 16:05,2016-04-10 17.15.00,ATA,TU 320IMW,40
train_id_537,4/10/2016,TU 0791 ,LHR,TUN,4/10/2016 16:55,2016-04-10 19.55.00,ATA,TU 32AIMP,0
train_id_538,4/10/2016,TU 0607 ,MAD,TUN,4/10/2016 17:25,2016-04-10 19.30.00,ATA,TU 31BIMQ,6
train_id_539,4/10/2016,TU 0216 ,TUN,IST,4/10/2016 16:00,2016-04-10 18.30.00,ATA,TU 332IFN,52
train_id_540,4/10/2016,TU 0397 ,TUN,ABJ,4/10/2016 16:30,2016-04-10 21.50.00,ATA,TU 320IMV,23
train_id_541,4/10/2016,TU 0853 ,FCO,TUN,4/10/2016 16:50,2016-04-10 18.05.00,ATA,TU 32AIMD,5
train_id_542,4/10/2016,TU 0643 ,VIE,TUN,4/10/2016 16:50,2016-04-10 19.00.00,ATA,TU 32AIMN,0
train_id_543,4/10/2016,TU 0723 ,ORY,TUN,4/10/2016 17:50,2016-04-10 20.15.00,ATA,TU 32AIMH,28
train_id_544,4/10/2016,TU 0613 ,TUN,BKO,4/10/2016 17:10,2016-04-10 21.50.00,ATA,TU 320IMR,21
train_id_545,4/11/2016,TU 0398 ,OUA,TUN,4/11/2016 0:55,2016-04-11 05.10.00,ATA,TU 320IMV,136
train_id_546,4/10/2016,TU 0397 ,ABJ,OUA,4/10/2016 22:40,2016-04-11 00.05.00,ATA,TU 320IMV,146
train_id_547,4/11/2016,TU 0711 ,TUN,CMN,4/11/2016 7:00,2016-04-11 09.40.00,ATA,TU 320IMT,46
train_id_548,4/10/2016,TU 0929 ,MRS,TUN,4/10/2016 18:40,2016-04-10 20.15.00,ATA,TU 32AIMI,12
train_id_549,4/10/2016,TU 0713 ,TUN,JED,4/10/2016 18:55,2016-04-10 23.10.00,ATA,TU 332IFM,28
train_id_550,4/10/2016,TU 0217 ,IST,TUN,4/10/2016 20:10,2016-04-10 22.55.00,ATA,TU 332IFN,100
train_id_551,4/10/2016,TU 6029 ,TUN,JED,4/10/2016 20:50,2016-04-11 01.15.00,ATA,TU 320IMU,0
train_id_552,4/11/2016,TU 0714 ,JED,TUN,4/11/2016 0:30,2016-04-11 05.25.00,ATA,TU 332IFM,45
train_id_553,4/11/2016,TU 6030 ,JED,TOE,4/11/2016 2:15,2016-04-11 07.20.00,ATA,TU 320IMU,50
train_id_554,4/11/2016,TU 0752 ,TUN,FCO,4/11/2016 8:00,2016-04-11 09.20.00,ATA,TU 31BIMQ,0
train_id_555,4/11/2016,TU 0996 ,TUN,NCE,4/11/2016 7:50,2016-04-11 09.20.00,ATA,TU 320IMR,53
train_id_556,4/11/2016,TU 0514 ,TUN,BCN,4/11/2016 8:05,2016-04-11 09.50.00,ATA,TU 32AIMI,0
train_id_557,4/11/2016,TU 0700 ,TUN,GVA,4/11/2016 8:10,2016-04-11 10.05.00,ATA,TU 32AIMP,8
train_id_558,4/11/2016,TU 0338 ,TUN,ALG,4/11/2016 7:30,2016-04-11 08.50.00,ATA,TU 32AIMN,50
train_id_559,4/11/2016,TU 0931 ,MRS,TUN,4/11/2016 8:50,2016-04-11 10.25.00,ATA,TU 320IMS,0
train_id_560,4/11/2016,TU 0997 ,NCE,TUN,4/11/2016 10:15,2016-04-11 11.45.00,ATA,TU 320IMR,45
train_id_561,4/11/2016,TU 0339 ,ALG,TUN,4/11/2016 9:50,2016-04-11 11.00.00,ATA,TU 32AIMN,46
train_id_562,4/11/2016,TU 0363 ,BLQ,TUN,4/11/2016 11:20,2016-04-11 12.55.00,ATA,TU 32AIML,42
train_id_563,4/11/2016,TU 0440 ,MIR,ORY,4/11/2016 11:00,2016-04-11 13.30.00,ATA,TU 736IOK,0
train_id_564,4/11/2016,TU 9000 ,TUN,MIR,4/11/2016 11:50,2016-04-11 12.25.00,ATA,TU 32AIMN,39
train_id_565,4/11/2016,TU 0701 ,GVA,TUN,4/11/2016 11:00,2016-04-11 12.55.00,ATA,TU 32AIMP,0
train_id_566,4/11/2016,TU 0789 ,BRU,TUN,4/11/2016 11:00,2016-04-11 13.40.00,ATA,TU 32AIMD,10
train_id_567,4/11/2016,TU 0712 ,CMN,TUN,4/11/2016 10:35,2016-04-11 13.00.00,ATA,TU 320IMT,45
train_id_568,4/11/2016,TU 0473 ,VCE,TUN,4/11/2016 11:30,2016-04-11 13.10.00,ATA,TU 31BIMO,0
train_id_569,4/11/2016,TU 0857 ,MXP,TUN,4/11/2016 12:25,2016-04-11 14.15.00,ATA,TU 320IMU,110
train_id_570,4/11/2016,TU 0902 ,TUN,MRS,4/11/2016 11:25,2016-04-11 13.00.00,ATA,TU 320IMS,10
train_id_571,4/11/2016,TU 0374 ,TUN,ALG,4/11/2016 13:45,2016-04-11 15.05.00,ATA,TU 32AIML,55
train_id_572,4/11/2016,TU 0282 ,TUN,TLS,4/11/2016 13:20,2016-04-11 15.15.00,ATA,TU 320IMR,10
train_id_573,4/11/2016,TU 0695 ,MRS,DJE,4/11/2016 13:40,2016-04-11 15.40.00,ATA,TU 31AIMK,0
train_id_574,4/11/2016,TU 0250 ,MIR,NCE,4/11/2016 13:20,2016-04-11 14.55.00,ATA,TU 32AIMN,18
train_id_575,4/11/2016,TU 0708 ,TUN,ORN,4/11/2016 13:25,2016-04-11 15.10.00,ATA,TU 320IMW,16
train_id_576,4/11/2016,TU 0756 ,TUN,MXP,4/11/2016 13:25,2016-04-11 15.10.00,ATA,TU 320IMV,20
train_id_577,4/11/2016,TU 0813 ,TUN,CAI,4/11/2016 14:35,2016-04-11 17.35.00,ATA,TU 31BIMO,20
train_id_578,4/11/2016,TU 0283 ,TLS,TUN,4/11/2016 16:05,2016-04-11 18.00.00,ATA,TU 320IMR,15
train_id_579,4/11/2016,TU 0721 ,ORY,TUN,4/11/2016 15:45,2016-04-11 18.10.00,ATA,TU 32AIMI,105
train_id_580,4/11/2016,TU 0709 ,ORN,TUN,4/11/2016 16:00,2016-04-11 17.40.00,ATA,TU 320IMW,45
train_id_581,4/11/2016,TU 0735 ,ORY,DJE,4/11/2016 17:10,2016-04-11 19.55.00,ATA,TU 736IOR,125
train_id_582,4/11/2016,TU 9041 ,MIR,TUN,4/11/2016 17:45,2016-04-11 18.20.00,ATA,TU 736IOK,0
train_id_583,4/11/2016,TU 0723 ,ORY,TUN,4/11/2016 17:50,2016-04-11 20.15.00,ATA,TU 32AIMF,0
train_id_584,4/11/2016,TU 0319 ,LIS,MAD,4/11/2016 18:20,2016-04-11 19.45.00,ATA,TU 736IOQ,0
train_id_585,4/11/2016,TU 0724 ,TUN,ORY,4/11/2016 18:20,2016-04-11 20.40.00,ATA,TU 320IMS,0
train_id_586,4/11/2016,TU 0814 ,CAI,TUN,4/11/2016 18:35,2016-04-11 21.50.00,ATA,TU 31BIMO,5
train_id_587,4/12/2016,TU 0714 ,JED,TUN,4/12/2016 0:30,2016-04-12 05.25.00,ATA,TU 332IFM,338
train_id_588,4/11/2016,TU 6037 ,TUN,JED,4/11/2016 19:55,2016-04-11 23.50.00,ATA,TU 320IMV,0
train_id_589,4/11/2016,TU 0214 ,TUN,IST,4/11/2016 20:00,2016-04-11 22.35.00,ATA,TU 32AIMP,10
train_id_590,4/11/2016,TU 0913 ,TUN,MED,4/11/2016 19:40,2016-04-11 23.40.00,ATA,TU 332IFN,55
train_id_591,4/11/2016,TU 0217 ,IST,TUN,4/11/2016 20:10,2016-04-11 22.55.00,ATA,TU 320IMT,25
train_id_592,4/11/2016,TU 0555 ,TUN,DJE,4/11/2016 19:40,2016-04-11 20.35.00,ATA,TU 31AIMJ,58
train_id_593,4/11/2016,TU 0713 ,TUN,JED,4/11/2016 18:55,2016-04-11 23.10.00,ATA,TU 332IFM,345
train_id_594,4/11/2016,TU 0319 ,MAD,TUN,4/11/2016 20:35,2016-04-11 22.45.00,ATA,TU 736IOQ,5
train_id_595,4/11/2016,TU 0215 ,IST,TUN,4/11/2016 23:25,2016-04-12 02.15.00,ATA,TU 32AIMP,29
train_id_596,4/12/2016,TU 6038 ,JED,TUN,4/12/2016 0:50,2016-04-12 05.25.00,ATA,TU 320IMV,72
train_id_597,4/12/2016,TU 6050 ,JED,DJE,4/12/2016 22:50,2016-04-13 03.30.00,ATA,TU 320IMT,68
train_id_598,4/13/2016,TU 0514 ,TUN,BCN,4/13/2016 8:05,2016-04-13 09.50.00,ATA,TU 32AIML,124
train_id_599,4/13/2016,TU 0338 ,TUN,ALG,4/13/2016 7:30,2016-04-13 08.50.00,ATA,TU 320IMR,44
train_id_600,4/13/2016,TU 0996 ,TUN,NCE,4/13/2016 7:50,2016-04-13 09.20.00,ATA,TU 320IMS,0
train_id_601,4/13/2016,TU 0931 ,MRS,TUN,4/13/2016 8:50,2016-04-13 10.25.00,ATA,TU 32AIMG,152
train_id_602,4/13/2016,TU 6022 ,DJE,TUN,4/13/2016 9:50,2016-04-13 10.40.00,ATA,TU 320IMW,25
train_id_603,4/13/2016,TU 0515 ,BCN,TUN,4/13/2016 10:40,2016-04-13 12.15.00,ATA,TU 32AIML,100
train_id_604,4/13/2016,TU 0752 ,TUN,FCO,4/13/2016 7:55,2016-04-13 09.20.00,ATA,TU 320IMT,0
train_id_605,4/13/2016,TU 0750 ,TUN,LYS,4/13/2016 8:00,2016-04-13 09.50.00,ATA,TU 31BIMO,0
train_id_606,4/13/2016,TU 0791 ,LGW,TUN,4/13/2016 10:00,2016-04-13 12.40.00,ATA,TU 31BIMQ,0
train_id_607,4/13/2016,TU 0527 ,DUS,TUN,4/13/2016 10:00,2016-04-13 12.40.00,ATA,TU 736IOK,0
train_id_608,4/13/2016,TU 0283 ,TLS,TUN,4/13/2016 9:35,2016-04-13 11.30.00,ATA,TU 32AIMI,15
train_id_609,4/13/2016,TU 0635 ,ORY,DJE,4/13/2016 9:50,2016-04-13 12.35.00,ATA,TU 736IOR,12
train_id_610,4/13/2016,TU 0997 ,NCE,TUN,4/13/2016 10:15,2016-04-13 11.50.00,ATA,TU 320IMS,0
train_id_611,4/13/2016,TU 0753 ,FCO,TUN,4/13/2016 10:20,2016-04-13 11.35.00,ATA,TU 320IMT,0
train_id_612,4/13/2016,TU 0717 ,ORY,TUN,4/13/2016 10:15,2016-04-13 12.40.00,ATA,TU 320IMU,4
train_id_613,4/13/2016,UG 1313 ,CDG,SFA,4/13/2016 10:10,2016-04-13 12.40.00,SCH,TU CR9ISA,0
train_id_614,4/13/2016,TU 0720 ,TUN,ORY,4/13/2016 12:25,2016-04-13 14.45.00,ATA,TU 320IMT,0
train_id_615,4/13/2016,TU 0756 ,TUN,MXP,4/13/2016 12:30,2016-04-13 14.15.00,ATA,TU 320IMR,9
train_id_616,4/13/2016,TU 0903 ,MRS,TUN,4/13/2016 13:50,2016-04-13 15.25.00,ATA,TU 320IMW,54
train_id_617,4/13/2016,TU 0708 ,TUN,ORN,4/13/2016 13:25,2016-04-13 15.15.00,ATA,TU 32AIMI,0
train_id_618,4/13/2016,TU 0246 ,TUN,SXB,4/13/2016 13:35,2016-04-13 15.55.00,ATA,TU 736IOK,0
train_id_619,4/14/2016,TU 0214 ,TUN,IST,4/14/2016 6:15,2016-04-14 08.50.00,ATA,TU 320IMR,0
train_id_620,4/14/2016,TU 6044 ,JED,TUN,4/14/2016 5:30,2016-04-14 10.30.00,ATA,TU 320IMU,65
train_id_621,4/14/2016,TU 0790 ,TUN,LGW,4/14/2016 6:45,2016-04-14 09.30.00,ATA,TU 320IMT,0
train_id_622,4/14/2016,TU 0930 ,TUN,MRS,4/14/2016 6:25,2016-04-14 08.00.00,ATA,TU 32AIMF,25
train_id_623,4/14/2016,TU 0813 ,TUN,CAI,4/14/2016 7:05,2016-04-14 10.05.00,ATA,TU 31BIMO,0
train_id_624,4/14/2016,TU 0338 ,TUN,ALG,4/14/2016 7:30,2016-04-14 08.50.00,ATA,TU 320IMV,0
train_id_625,4/14/2016,TU 0931 ,MRS,TUN,4/14/2016 8:50,2016-04-14 10.25.00,ATA,TU 32AIMF,30
train_id_626,4/14/2016,TU 9040 ,TUN,MIR,4/14/2016 9:30,2016-04-14 10.10.00,ATA,TU 736IOK,0
train_id_627,4/14/2016,TU 0635 ,ORY,DJE,4/14/2016 9:50,2016-04-14 12.35.00,ATA,TU 736IOR,0
train_id_628,4/14/2016,TU 0339 ,ALG,TUN,4/14/2016 9:50,2016-04-14 11.00.00,ATA,TU 320IMV,10
train_id_629,4/14/2016,TU 0791 ,LGW,TUN,4/14/2016 10:35,2016-04-14 13.20.00,ATA,TU 320IMT,0
train_id_630,4/14/2016,TU 0857 ,MXP,TUN,4/14/2016 10:35,2016-04-14 12.30.00,ATA,TU 320IMW,0
train_id_631,4/14/2016,TU 0712 ,CMN,TUN,4/14/2016 10:35,2016-04-14 13.00.00,ATA,TU 32AIML,0
train_id_632,4/14/2016,TU 0515 ,BCN,TUN,4/14/2016 10:40,2016-04-14 12.15.00,ATA,TU 32AIMD,0
train_id_633,4/14/2016,TU 0814 ,CAI,TUN,4/14/2016 10:55,2016-04-14 14.10.00,ATA,TU 31BIMO,0
train_id_634,4/14/2016,TU 0440 ,MIR,ORY,4/14/2016 11:00,2016-04-14 13.30.00,ATA,TU 736IOK,0
train_id_635,4/14/2016,TU 0709 ,ORN,TUN,4/14/2016 10:45,2016-04-14 12.30.00,ATA,TU 736IOQ,22
train_id_636,4/14/2016,TU 0430 ,DJE,MIR,4/14/2016 11:35,2016-04-14 12.20.00,ATA,TU 32AIMN,0
train_id_637,4/14/2016,TU 0694 ,DJE,MIR,4/14/2016 11:45,2016-04-14 12.30.00,ATA,TU 31AIMJ,0
train_id_638,4/14/2016,TU 0430 ,MIR,LYS,4/14/2016 13:05,2016-04-14 15.10.00,ATA,TU 32AIMN,0
train_id_639,4/14/2016,TU 0694 ,MIR,MRS,4/14/2016 13:15,2016-04-14 15.05.00,ATA,TU 31AIMJ,0
train_id_640,4/14/2016,TU 0734 ,DJE,TOE,4/14/2016 13:30,2016-04-14 14.15.00,ATA,TU 736IOR,0
train_id_641,4/14/2016,TU 0208 ,TUN,NTE,4/14/2016 13:20,2016-04-14 15.45.00,ATA,TU 736IOQ,20
train_id_642,4/14/2016,TU 0902 ,TUN,MRS,4/14/2016 13:50,2016-04-14 15.30.00,ATA,TU 32AIMG,0
train_id_643,4/14/2016,TU 0722 ,TUN,ORY,4/14/2016 13:55,2016-04-14 16.20.00,ATA,TU 320IMS,0
train_id_644,4/14/2016,TU 0374 ,TUN,ALG,4/14/2016 13:45,2016-04-14 15.05.00,ATA,TU 320IMW,15
train_id_645,4/14/2016,TU 0642 ,TUN,VIE,4/14/2016 13:45,2016-04-14 16.00.00,ATA,TU 32AIMI,20
train_id_646,4/14/2016,TU 0998 ,TUN,NCE,4/14/2016 14:15,2016-04-14 15.45.00,ATA,TU 32AIML,5
train_id_647,4/14/2016,TU 0251 ,NCE,MIR,4/14/2016 14:30,2016-04-14 16.15.00,ATA,TU 31AIMK,0
train_id_648,4/14/2016,TU 0852 ,TUN,FCO,4/14/2016 14:30,2016-04-14 15.50.00,ATA,TU 320IMR,0
train_id_649,4/15/2016,TU 0339 ,ALG,TUN,4/15/2016 9:50,2016-04-15 11.00.00,ATA,TU 320IMS,68
train_id_650,4/14/2016,TU 0853 ,FCO,TUN,4/14/2016 16:50,2016-04-14 18.05.00,ATA,TU 320IMR,0
train_id_651,4/14/2016,TU 0209 ,NTE,TUN,4/14/2016 16:30,2016-04-14 18.50.00,ATA,TU 736IOQ,20
train_id_652,4/14/2016,TU 0643 ,VIE,TUN,4/14/2016 16:50,2016-04-14 19.00.00,ATA,TU 32AIMI,20
train_id_653,4/14/2016,TU 0695 ,MIR,DJE,4/14/2016 18:25,2016-04-14 19.10.00,ATA,TU 31AIMJ,0
train_id_654,4/14/2016,UG 1311 ,CDG,TUN,4/14/2016 17:05,2016-04-14 19.20.00,ATA,TU CR9ISA,14
train_id_655,4/14/2016,TU 0724 ,TUN,ORY,4/14/2016 18:20,2016-04-14 20.40.00,ATA,TU 320IMV,12
train_id_656,4/14/2016,TU 0431 ,MIR,DJE,4/14/2016 18:45,2016-04-14 19.30.00,ATA,TU 32AIMN,0
train_id_657,4/14/2016,TU 0735 ,ORY,TOE,4/14/2016 18:30,2016-04-14 21.15.00,ATA,TU 736IOR,17
train_id_658,4/14/2016,TU 0563 ,TUN,NKC,4/14/2016 18:45,2016-04-14 23.40.00,ATA,TU 320IMW,40
train_id_659,4/14/2016,TU 0398 ,ABJ,TUN,4/14/2016 22:40,2016-04-15 03.55.00,ATA,TU 320IMU,30
train_id_660,4/14/2016,TU 0397 ,OUA,ABJ,4/14/2016 20:25,2016-04-14 21.50.00,ATA,TU 320IMU,29
train_id_661,4/14/2016,TU 0396 ,DKR,TUN,4/14/2016 23:25,2016-04-15 04.05.00,ATA,TU 320IMT,155
train_id_662,4/14/2016,TU 0396 ,BKO,DKR,4/14/2016 20:55,2016-04-14 22.35.00,ATA,TU 320IMT,122
train_id_663,4/14/2016,TU 0217 ,IST,TUN,4/14/2016 19:35,2016-04-14 22.20.00,ATA,TU 32AIMP,7
train_id_664,4/15/2016,TU 0718 ,TUN,ORY,4/15/2016 9:20,2016-04-15 11.40.00,ATA,TU 320IMV,6
train_id_665,4/15/2016,TU 0283 ,TLS,TUN,4/15/2016 9:35,2016-04-15 11.30.00,ATA,TU 320IMU,10
train_id_666,4/15/2016,TU 0635 ,ORY,DJE,4/15/2016 9:50,2016-04-15 12.35.00,ATA,TU 32AIMN,8
train_id_667,4/15/2016,TU 0753 ,FCO,TUN,4/15/2016 10:20,2016-04-15 11.35.00,ATA,TU 32AIMI,10
train_id_668,4/15/2016,TU 0997 ,NCE,TUN,4/15/2016 10:15,2016-04-15 11.50.00,ATA,TU 320IMW,10
train_id_669,4/15/2016,TU 0857 ,MXP,TUN,4/15/2016 10:35,2016-04-15 12.30.00,ATA,TU 32AIMG,9
train_id_670,4/15/2016,TU 0745 ,FRA,TUN,4/15/2016 10:00,2016-04-15 12.25.00,ATA,TU 32AIMP,46
train_id_671,4/15/2016,TU 0515 ,BCN,TUN,4/15/2016 10:40,2016-04-15 12.15.00,ATA,TU 32AIMF,7
train_id_672,4/15/2016,TU 0712 ,CMN,TUN,4/15/2016 10:35,2016-04-15 12.55.00,ATA,TU 320IMR,10
train_id_673,4/15/2016,TU 0440 ,MIR,ORY,4/15/2016 11:00,2016-04-15 13.30.00,ATA,TU 736IOK,0
train_id_674,4/15/2016,TU 0751 ,LYS,TUN,4/15/2016 10:40,2016-04-15 12.35.00,ATA,TU 31BIMQ,56
train_id_675,4/15/2016,TU 0789 ,BRU,TUN,4/15/2016 11:00,2016-04-15 13.35.00,ATA,TU 320IMT,16
train_id_676,4/15/2016,TU 0700 ,TUN,GVA,4/15/2016 13:25,2016-04-15 15.20.00,ATA,TU 32AIMP,59
train_id_677,4/15/2016,TU 0998 ,TUN,NCE,4/15/2016 14:15,2016-04-15 15.45.00,ATA,TU 320IMT,33
train_id_678,4/15/2016,TU 0701 ,GVA,TUN,4/15/2016 16:10,2016-04-15 18.05.00,ATA,TU 32AIMP,57
train_id_679,4/15/2016,TU 0246 ,TUN,SXB,4/15/2016 13:35,2016-04-15 15.55.00,ATA,TU 736IOQ,24
train_id_680,4/15/2016,TU 0734 ,DJE,ORY,4/15/2016 13:30,2016-04-15 16.10.00,ATA,TU 32AIMN,0
train_id_681,4/15/2016,TU 0756 ,TUN,MXP,4/15/2016 13:05,2016-04-15 14.50.00,ATA,TU 32AIMF,18
train_id_682,4/15/2016,TU 0362 ,TUN,BLQ,4/15/2016 13:55,2016-04-15 15.30.00,ATA,TU 31BIMO,0
train_id_683,4/15/2016,TU 0374 ,TUN,ALG,4/15/2016 13:45,2016-04-15 15.05.00,ATA,TU 332IFN,21
train_id_684,4/15/2016,TU 0527 ,DJE,TUN,4/15/2016 15:15,2016-04-15 16.05.00,ATA,TU 32AIMD,8
train_id_685,4/15/2016,TU 0721 ,ORY,TUN,4/15/2016 15:45,2016-04-15 18.10.00,ATA,TU 320IMU,39
train_id_686,4/15/2016,TU 0757 ,MXP,TUN,4/15/2016 15:40,2016-04-15 17.35.00,ATA,TU 32AIMF,8
train_id_687,4/15/2016,TU 0363 ,BLQ,TUN,4/15/2016 16:20,2016-04-15 17.50.00,ATA,TU 31BIMO,0
train_id_688,4/15/2016,TU 0216 ,TUN,IST,4/15/2016 15:55,2016-04-15 18.30.00,ATA,TU 320IMV,31
train_id_689,1/3/2016,TU 0996 ,TUN,NCE,1/3/2016 7:45,2016-01-03 09.15.00,ATA,TU 320IMT,30
train_id_690,1/3/2016,TU 0930 ,TUN,MRS,1/3/2016 7:55,2016-01-03 09.30.00,ATA,TU 320IMR,21
train_id_691,1/3/2016,TU 0440 ,MIR,ORY,1/3/2016 8:10,2016-01-03 10.35.00,ATA,TU 31AIMK,0
train_id_692,1/10/2016,TU 0395 ,TUN,BKO,1/10/2016 19:40,2016-01-11 00.25.00,ATA,TU 31BIMQ,70
train_id_693,1/12/2016,TU 0712 ,CMN,TUN,1/12/2016 10:30,2016-01-12 12.55.00,ATA,TU 320IMU,6
train_id_694,1/12/2016,TU 0931 ,MRS,TUN,1/12/2016 10:20,2016-01-12 11.55.00,ATA,TU 736IOK,18
train_id_695,1/14/2016,TU 0680 ,TUN,MRS,1/14/2016 8:20,2016-01-14 09.55.00,ATA,TU 320IMV,0
train_id_696,1/17/2016,TU 0642 ,TUN,VIE,1/17/2016 7:35,2016-01-17 09.50.00,ATA,TU 736IOQ,26
train_id_697,1/16/2016,TU 0723 ,ORY,TUN,1/16/2016 18:30,2016-01-16 21.00.00,ATA,TU 32AIMP,0
train_id_698,1/16/2016,TU 0724 ,TUN,ORY,1/16/2016 18:30,2016-01-16 20.50.00,ATA,TU 320IMR,24
train_id_699,1/16/2016,TU 0635 ,ORY,DJE,1/16/2016 18:10,2016-01-16 20.55.00,ATA,TU 32AIML,45
train_id_700,1/17/2016,TU 0375 ,ALG,TUN,1/17/2016 10:45,2016-01-17 11.55.00,ATA,TU 320IMU,125
train_id_701,1/17/2016,TU 0721 ,ORY,TUN,1/17/2016 16:00,2016-01-17 18.25.00,ATA,TU 332IFM,55
train_id_702,1/23/2016,TU 0216 ,TUN,IST,1/23/2016 16:00,2016-01-23 18.35.00,ATA,TU 320IMS,12
train_id_703,1/23/2016,TU 9010 ,DJE,TUN,1/23/2016 16:55,2016-01-23 17.45.00,ATA,TU 736IOP,0
train_id_704,1/25/2016,TU 0473 ,VCE,TUN,1/25/2016 10:00,2016-01-25 11.45.00,ATA,TU 320IMV,11
